time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
62196,-1.015040,-0.049288,-0.031232,0.280000,-0.420000,1.190000
62246,-1.016992,-0.048312,-0.025376,0.630000,-1.260000,0.980000
62296,-1.014552,-0.035136,-0.022936,0.210000,-1.120000,0.910000
62348,-1.016992,-0.039040,-0.028792,0.560000,-0.840000,0.420000
62398,-1.016016,-0.046360,-0.026840,0.280000,-1.470000,0.630000
62448,-1.017968,-0.047824,-0.025376,0.700000,-1.960000,1.120000
62500,-1.015528,-0.054656,-0.019032,0.350000,-1.120000,1.120000
62550,-1.018456,-0.033672,0.000488,1.050000,0.560000,1.890000
62648,-1.015040,-0.044408,-0.029280,0.630000,-0.910000,1.260000
62698,-1.017968,-0.033672,-0.026840,-0.210000,-1.050000,1.120000
62748,-1.015528,-0.046360,-0.022936,0.280000,-1.470000,0.630000
62798,-1.017480,-0.031232,-0.012688,0.140000,-1.470000,0.980000
62848,-1.015040,-0.043432,-0.043920,-1.260000,-1.120000,-0.700000
62898,-1.013576,-0.017080,0.003416,-2.450000,-4.200000,0.070000
62948,-1.018944,-0.051728,-0.031720,-2.730000,-2.450000,0.210000
62998,-1.021384,-0.010248,-0.028792,-1.260000,-0.070000,-4.970000
63048,-1.016016,-0.066856,-0.021960,2.800000,-2.450000,-0.280000
63098,-1.020896,-0.027328,-0.012688,5.250000,-3.850000,-2.520000
63148,-1.027728,-0.015616,0.019032,7.420000,-13.370000,-0.700000
63198,-1.003328,-0.102480,-0.030744,6.720000,-20.440001,6.090000
63248,-1.017968,-0.024400,0.041968,0.910000,-5.390000,6.790000
63302,-1.016016,-0.043920,0.001952,-2.730000,-5.180000,5.950000
63352,-1.023336,0.046360,0.046360,-5.950000,-3.990000,2.870000
63402,-1.034560,0.168848,0.067344,3.500000,-0.980000,-5.740000
63452,-1.012112,-0.062952,0.009760,-3.360000,1.610000,-3.150000
63502,-1.013576,-0.074664,0.005856,2.870000,-0.700000,5.320000
63555,-0.998936,-0.334768,0.070760,1.960000,-8.190000,10.780000
